Feature,Importance
M-H_M_O_O_n11_n22_l4,0.0030773647234307046
M-H_M_H_H_n12_n22_l0,0.00307347782677054
M-H_M_H_Ce_n11_n23_l1,0.003020608116309981
M-H_M_H_M_n10_n22_l0,0.003009291058488163
M-H_M_H_Ce_n10_n22_l1,0.0030060085727398995
M-H_M_H_O_n10_n23_l3,0.002879694301167726
M-H_M_O_M_n10_n21_l2,0.0028736812768592364
M-H_M_O_O_n10_n20_l3,0.002829340571372227
M-H_M_H_O_n12_n23_l3,0.00282556336149723
M-H_M_H_O_n11_n23_l2,0.002802410404388624
M-H_M_H_Ce_n13_n21_l4,0.002741800084267741
M-H_M_H_Ce_n11_n23_l4,0.0026795834352068737
M-H_M_H_H_n10_n21_l2,0.002637328196465664
M-H_M_H_O_n12_n21_l2,0.00262861674317253
M-H_M_H_Ce_n12_n20_l1,0.0025287689521038817
M-H_M_O_O_n12_n22_l1,0.0024451988033916566
M-H_M_H_Ce_n11_n23_l3,0.002437852708803518
M-H_M_H_Ce_n11_n20_l4,0.0024087542345492792
M-H_M_H_O_n10_n20_l3,0.002391902797633732
M-H_M_H_Ce_n10_n21_l3,0.002373551334457708
M-H_M_H_O_n10_n23_l1,0.0023547063475053342
M-H_M_H_Ce_n12_n20_l3,0.0022887136870650923
M-H_M_H_O_n12_n21_l0,0.0022381939428247006
M-H_M_H_M_n10_n20_l3,0.002236195523258911
M-H_M_H_O_n10_n21_l0,0.002167362563653522
M-H_M_O_M_n10_n21_l1,0.0021639731038590945
M-H_M_H_O_n10_n22_l2,0.0021369424010698806
M-H_M_O_O_n10_n20_l0,0.0020603326915898776
M-H_M_H_Ce_n13_n22_l1,0.0020569250228399177
M-H_M_H_O_n11_n22_l0,0.002023054268545983
M-H_M_O_O_n10_n22_l4,0.00201837405780897
M-H_M_H_Ce_n13_n20_l0,0.002015937720317408
M-H_M_O_O_n11_n23_l2,0.002000610763691588
M-H_M_H_Ce_n10_n22_l0,0.001994784553491248
M-H_M_H_H_n11_n23_l4,0.001981083281830984
M-H_M_H_Ce_n11_n21_l4,0.0019739392136655415
M-H_M_H_H_n12_n22_l2,0.0019708953992542575
M-H_M_H_H_n13_n23_l2,0.001947549963369716
M-H_M_H_H_n11_n22_l0,0.0019084063724507793
M-H_M_H_Ce_n11_n20_l0,0.0018395941019440597
M-H_M_H_O_n13_n21_l1,0.0018155022426897787
M-H_M_H_H_n13_n23_l1,0.001809455285046875
M-H_M_O_O_n12_n23_l0,0.0017964847322458656
M-H_M_O_O_n10_n20_l1,0.0017949759727505458
M-H_M_H_O_n11_n22_l3,0.0017650549214438876
M-H_M_H_O_n11_n23_l4,0.0017593299475490737
M-H_M_H_H_n10_n21_l4,0.0017592704702240755
M-H_M_H_Ce_n13_n23_l1,0.0017486797793446925
M-H_M_O_O_n10_n23_l3,0.001745973198424037
M-H_M_H_O_n10_n22_l0,0.0017124285139790015
M-H_M_H_O_n10_n22_l4,0.0017001322920808806
M-H_M_H_O_n13_n21_l4,0.001698804698067419
M-H_M_H_O_n13_n23_l3,0.0016951982575385079
M-H_M_O_O_n11_n21_l4,0.0016831905194157114
M-H_M_H_O_n10_n23_l4,0.0016745097289939646
M-H_M_H_O_n13_n20_l1,0.0016669637619575596
M-H_M_H_M_n10_n22_l2,0.0016359353557980866
M-H_M_H_O_n10_n22_l1,0.001598538525412028
M-H_M_H_M_n10_n21_l4,0.0015869913747454036
M-H_M_O_O_n10_n22_l1,0.0015805018639449815
M-H_M_H_H_n10_n20_l1,0.001530071115671409
M-H_M_H_O_n10_n20_l0,0.0014944785521585227
M-H_M_H_Ce_n12_n23_l3,0.0014917325518755912
M-H_M_H_O_n13_n21_l0,0.0014715284820814426
M-H_M_H_Ce_n12_n22_l2,0.0014608794836226302
M-H_M_H_O_n11_n22_l1,0.0014191003425583118
M-H_M_H_O_n13_n22_l3,0.0014163024573523612
M-H_M_O_O_n10_n21_l4,0.0014152595785777763
M-H_M_H_Ce_n12_n22_l0,0.0014138010248031928
M-H_M_H_H_n11_n21_l0,0.0013993656694267682
M-H_M_O_O_n12_n22_l3,0.0013765498259558915
M-H_M_H_Ce_n11_n20_l1,0.0013739522460865861
M-H_M_O_O_n10_n23_l1,0.001368570106111012
M-H_M_H_O_n13_n23_l2,0.001365797351026877
M-H_M_H_H_n10_n21_l1,0.0013652767209123501
M-H_M_H_O_n11_n23_l1,0.0013586263248773756
M-H_M_H_Ce_n13_n21_l0,0.0013577610978660192
M-H_M_H_O_n10_n22_l3,0.0013576880727845467
M-H_M_H_H_n10_n23_l1,0.001355992183560039
M-H_M_H_O_n10_n23_l0,0.0013471142972077803
M-H_M_O_O_n11_n21_l1,0.001344196944918621
M-H_M_H_O_n13_n20_l2,0.0013160124398036116
M-H_M_H_Ce_n13_n22_l2,0.0013058660364741565
M-H_M_H_M_n10_n22_l4,0.0012916305850170819
M-H_M_H_Ce_n10_n21_l2,0.0012880944272996673
M-H_M_H_Ce_n13_n20_l3,0.0012841139062214268
M-H_M_H_O_n12_n21_l4,0.0012836882057634092
M-H_M_H_Ce_n11_n22_l2,0.0012828670479491245
M-H_M_O_O_n11_n22_l1,0.0012545390127049964
M-H_M_H_H_n10_n23_l3,0.0012539831040665392
M-H_M_H_Ce_n10_n23_l2,0.0012268949025848776
M-H_M_H_O_n13_n22_l4,0.0012219562637432082
M-H_M_O_O_n10_n20_l2,0.0012188019792916398
M-H_M_H_H_n12_n22_l3,0.0012150003096698674
M-H_M_O_O_n10_n21_l3,0.001209035841653388
M-H_M_H_O_n12_n20_l4,0.001201037363702963
M-H_M_H_Ce_n12_n20_l4,0.0012007690306335792
M-H_M_O_M_n10_n20_l4,0.0011880513139022873
M-H_M_H_H_n12_n23_l4,0.0011825259219194015
M-H_M_H_H_n11_n23_l1,0.001170597852461409
M-H_M_H_Ce_n10_n22_l2,0.001166489597416996
M-H_M_H_O_n10_n23_l2,0.001149443321635928
M-H_M_H_H_n11_n22_l3,0.0011360081336817625
M-H_M_O_O_n10_n22_l2,0.001102534207491666
M-H_M_H_O_n13_n23_l1,0.0010911164519995147
M-H_M_O_O_n11_n22_l0,0.0010784094729687289
M-H_M_H_O_n12_n23_l0,0.0010756829923980052
M-H_M_O_O_n10_n23_l0,0.0010722572486706586
M-H_M_H_O_n12_n20_l2,0.001055873911642841
M-H_M_O_M_n10_n20_l3,0.0010555440669153804
M-H_M_H_M_n10_n22_l3,0.0010325362623289243
M-H_M_H_O_n12_n23_l1,0.0010239981775213899
M-H_M_O_O_n11_n21_l0,0.001017941554518068
M-H_M_O_O_n11_n23_l4,0.0010106132689932407
M-H_M_H_O_n11_n21_l4,0.0009994842014149014
M-H_M_O_O_n11_n23_l1,0.000994678574218137
M-H_M_O_O_n12_n23_l1,0.0009881115639594434
M-H_M_H_O_n11_n20_l3,0.0009790668935893184
M-H_M_H_Ce_n11_n21_l3,0.0009775816377862697
M-H_M_H_O_n12_n23_l4,0.0009766467698200095
M-H_M_H_M_n10_n23_l0,0.0009500109798407173
M-H_M_H_O_n11_n20_l0,0.0009495183503887963
M-H_M_O_M_n10_n20_l2,0.0009476509321626586
M-H_M_H_Ce_n12_n21_l3,0.0009468778006540163
M-H_M_H_Ce_n11_n22_l0,0.0009463046962771348
M-H_M_H_Ce_n12_n20_l2,0.0009367537516566742
M-H_M_H_Ce_n13_n22_l0,0.00092327234620667
M-H_M_O_O_n10_n23_l2,0.0009231223385926917
M-H_M_H_Ce_n10_n23_l1,0.0009064192306415927
M-H_M_H_H_n11_n23_l2,0.0008981391062712126
M-H_M_H_O_n11_n20_l1,0.0008817416406556567
M-H_M_H_O_n12_n22_l2,0.000877286045442158
M-H_M_H_M_n10_n20_l1,0.0008735185254715326
M-H_M_H_M_n10_n22_l1,0.0008379809508637563
M-H_M_H_Ce_n13_n20_l1,0.000835901285358441
M-H_M_H_H_n11_n22_l2,0.0008223188414274678
M-H_M_H_O_n12_n22_l4,0.0008132354859855777
M-H_M_H_Ce_n10_n23_l0,0.0008131474267813264
M-H_M_H_H_n12_n23_l3,0.000808680465092741
M-H_M_H_Ce_n13_n21_l3,0.000805863488900969
M-H_M_O_O_n12_n22_l0,0.0008037775100634056
M-H_M_H_O_n13_n20_l3,0.0008012907516863167
M-H_M_H_Ce_n11_n21_l0,0.0007955325718890412
M-H_M_O_O_n12_n23_l2,0.0007665147818424476
M-H_M_O_O_n10_n22_l3,0.000766184179907722
M-H_M_H_H_n11_n21_l3,0.0007563524801360348
M-H_M_H_Ce_n12_n23_l0,0.0007549806410448258
M-H_M_H_Ce_n10_n20_l4,0.000753088047042675
M-H_M_H_H_n11_n22_l4,0.0007526681300821692
M-H_M_O_O_n10_n21_l1,0.0007331047638304997
M-H_M_H_O_n10_n21_l3,0.0007322441353712344
M-H_M_O_M_n10_n21_l0,0.0007281100797066885
M-H_M_O_O_n13_n23_l4,0.0007106869408671736
M-H_M_H_O_n13_n23_l4,0.0006999288514008794
M-H_M_H_H_n10_n22_l4,0.0006912388289970372
M-H_M_H_O_n10_n20_l1,0.0006872680481258937
M-H_M_H_Ce_n13_n23_l3,0.0006817451461018148
M-H_M_H_Ce_n10_n22_l3,0.0006632360197073059
M-H_M_O_O_n10_n20_l4,0.000648046664210444
M-H_M_H_O_n11_n20_l4,0.0006392727154369321
M-H_M_H_H_n10_n22_l0,0.0006367851686649146
M-H_M_H_Ce_n13_n20_l2,0.0006190091168082923
M-H_M_H_H_n12_n23_l0,0.0006103196365699632
M-H_M_H_Ce_n13_n20_l4,0.0006087498190806326
M-H_M_H_M_n10_n21_l1,0.0006058170518206126
M-H_M_H_M_n10_n21_l0,0.0005768272341314433
M-H_M_H_H_n10_n20_l2,0.0005591850392723068
M-H_M_H_H_n10_n22_l2,0.0005438779680870009
M-H_M_H_H_n13_n23_l4,0.0005044086195437355
M-H_M_H_O_n10_n20_l2,0.0004995078869538761
M-H_M_O_O_n13_n23_l2,0.000498389709635042
M-H_M_H_O_n10_n21_l4,0.0004968769773445331
M-H_M_H_O_n12_n22_l0,0.0004872331147694127
M-H_M_H_O_n11_n22_l2,0.0004870724204544489
M-H_M_H_H_n10_n23_l2,0.00048464251716815246
M-H_M_H_Ce_n11_n20_l3,0.00048436341103868066
M-H_M_H_O_n10_n20_l4,0.000482504899808739
M-H_M_O_O_n13_n23_l1,0.000476590960434894
M-H_M_H_H_n10_n20_l3,0.0004763254171181409
M-H_M_O_M_n10_n20_l1,0.00046608926771478544
M-H_M_H_O_n11_n21_l0,0.00046058006703700245
M-H_M_H_O_n11_n21_l1,0.0004392672268864913
M-H_M_H_O_n13_n22_l0,0.0004296671173217332
M-H_M_H_H_n11_n21_l2,0.0004160044439730367
M-H_M_H_H_n12_n23_l1,0.00040833327499614454
M-H_M_O_O_n11_n21_l3,0.00040505735008665965
M-H_M_H_O_n11_n20_l2,0.00039915797109883153
M-H_M_H_O_n11_n21_l3,0.0003943133474962426
M-H_M_H_Ce_n13_n21_l1,0.0003893978115866558
M-H_M_O_O_n12_n22_l4,0.0003729618870297451
M-H_M_H_Ce_n13_n23_l2,0.0003701245167425565
M-H_M_H_H_n12_n22_l1,0.0003691152578272442
M-H_M_H_Ce_n11_n21_l2,0.0003522546628188808
M-H_M_H_M_n10_n21_l3,0.00034902766952291846
M-H_M_O_O_n11_n23_l3,0.0003412753407853228
M-H_M_H_O_n13_n21_l3,0.0003340668967119182
M-H_M_H_H_n10_n23_l4,0.0003269427181841602
M-H_M_H_Ce_n13_n23_l4,0.00032158014181421534
M-H_M_H_Ce_n10_n21_l0,0.00030375780471522977
M-H_M_H_H_n10_n21_l3,0.00029705927891365196
M-H_M_H_H_n11_n21_l4,0.0002848860916734479
M-H_M_H_Ce_n12_n23_l2,0.000283503534022738
M-H_M_H_Ce_n10_n23_l3,0.0002753717586174221
M-H_M_O_O_n13_n23_l3,0.00025381573267012786
M-H_M_H_M_n10_n20_l2,0.0002266807292936063
M-H_M_H_O_n12_n20_l1,0.0002228733386469147
M-H_M_H_H_n10_n21_l0,0.0002224195549212501
M-H_M_O_M_n10_n20_l0,0.00018519049624226926
M-2H_H_O_Ce_n12_n23_l0_atom0,0.0
M-2H_H_O_Ce_n12_n21_l3_atom0,0.0
M-2H_H_O_Ce_n12_n21_l4_atom0,0.0
M-2H_H_O_Ce_n12_n22_l0_atom0,0.0
M-2H_H_O_Ce_n12_n22_l1_atom0,0.0
M-2H_H_O_Ce_n12_n22_l2_atom0,0.0
M-2H_H_O_Ce_n12_n22_l3_atom0,0.0
M-2H_H_O_Ce_n12_n22_l4_atom0,0.0
M-2H_H_O_Ce_n12_n23_l3_atom0,0.0
M-2H_H_O_Ce_n12_n23_l1_atom0,0.0
M-2H_H_O_Ce_n12_n23_l2_atom0,0.0
M-2H_H_O_Ce_n13_n20_l4_atom0,0.0
M-2H_H_O_Ce_n12_n23_l4_atom0,0.0
M-2H_H_O_Ce_n12_n21_l1_atom0,0.0
M-2H_H_O_Ce_n13_n20_l3_atom0,0.0
M-2H_H_O_Ce_n13_n20_l0_atom0,0.0
M-2H_H_O_Ce_n13_n20_l1_atom0,0.0
M-2H_H_O_Ce_n13_n20_l2_atom0,0.0
M-2H_H_O_Ce_n12_n21_l2_atom0,0.0
M-2H_H_O_Ce_n11_n23_l3_atom0,0.0
M-2H_H_O_Ce_n12_n21_l0_atom0,0.0
M-2H_H_O_Ce_n12_n20_l4_atom0,0.0
M-2H_H_O_Ce_n11_n21_l2_atom0,0.0
M-2H_H_O_Ce_n11_n21_l3_atom0,0.0
M-2H_H_O_Ce_n11_n21_l4_atom0,0.0
M-2H_H_O_Ce_n11_n22_l0_atom0,0.0
M-2H_H_O_Ce_n11_n22_l1_atom0,0.0
M-2H_H_O_Ce_n11_n22_l2_atom0,0.0
M-2H_H_O_Ce_n11_n22_l3_atom0,0.0
M-2H_H_O_Ce_n11_n22_l4_atom0,0.0
M-2H_H_O_Ce_n11_n23_l0_atom0,0.0
M-2H_H_O_Ce_n11_n23_l1_atom0,0.0
M-2H_H_O_Ce_n11_n23_l2_atom0,0.0
M-2H_H_O_Ce_n13_n21_l1_atom0,0.0
M-2H_H_O_Ce_n11_n23_l4_atom0,0.0
M-2H_H_O_Ce_n12_n20_l0_atom0,0.0
M-2H_H_O_Ce_n12_n20_l1_atom0,0.0
M-2H_H_O_Ce_n12_n20_l2_atom0,0.0
M-2H_H_O_Ce_n12_n20_l3_atom0,0.0
M-2H_H_O_Ce_n13_n21_l0_atom0,0.0
M-2H_H_O_Ce_n13_n22_l4_atom0,0.0
M-2H_H_O_Ce_n13_n21_l2_atom0,0.0
M-2H_H_M_M_n10_n21_l3_atom0,0.0
M-2H_H_M_M_n10_n22_l0_atom0,0.0
M-2H_H_M_M_n10_n22_l1_atom0,0.0
M-2H_H_M_M_n10_n22_l2_atom0,0.0
M-2H_H_M_M_n10_n22_l3_atom0,0.0
M-2H_H_M_M_n10_n22_l4_atom0,0.0
M-2H_H_M_M_n10_n23_l0_atom0,0.0
M-2H_H_M_M_n10_n23_l1_atom0,0.0
M-2H_H_M_M_n10_n23_l2_atom0,0.0
M-2H_H_M_M_n10_n23_l3_atom0,0.0
M-2H_H_M_M_n10_n23_l4_atom0,0.0
M-2H_H_M_M_n11_n21_l0_atom0,0.0
M-2H_H_M_M_n11_n21_l1_atom0,0.0
M-2H_H_M_M_n11_n21_l2_atom0,0.0
M-2H_H_M_M_n11_n21_l3_atom0,0.0
M-2H_H_M_M_n11_n21_l4_atom0,0.0
M-2H_H_M_M_n11_n22_l0_atom0,0.0
M-2H_H_M_M_n11_n22_l1_atom0,0.0
M-2H_H_M_M_n10_n21_l4_atom0,0.0
M-2H_H_M_M_n10_n21_l2_atom0,0.0
M-2H_H_O_Ce_n13_n21_l3_atom0,0.0
M-2H_H_M_M_n10_n21_l1_atom0,0.0
M-2H_H_O_Ce_n13_n21_l4_atom0,0.0
M-2H_H_O_Ce_n13_n22_l0_atom0,0.0
M-2H_H_O_Ce_n13_n22_l1_atom0,0.0
M-2H_H_O_Ce_n13_n22_l2_atom0,0.0
M-2H_H_O_Ce_n13_n22_l3_atom0,0.0
M-2H_H_O_Ce_n11_n21_l0_atom0,0.0
M-2H_H_O_Ce_n13_n23_l0_atom0,0.0
M-2H_H_O_Ce_n13_n23_l1_atom0,0.0
M-2H_H_O_Ce_n13_n23_l2_atom0,0.0
M-2H_H_O_Ce_n13_n23_l3_atom0,0.0
M-2H_H_O_Ce_n13_n23_l4_atom0,0.0
M-2H_H_M_M_n10_n20_l0_atom0,0.0
M-2H_H_M_M_n10_n20_l1_atom0,0.0
M-2H_H_M_M_n10_n20_l2_atom0,0.0
M-2H_H_M_M_n10_n20_l3_atom0,0.0
M-2H_H_M_M_n10_n20_l4_atom0,0.0
M-2H_H_M_M_n10_n21_l0_atom0,0.0
M-2H_H_O_Ce_n11_n21_l1_atom0,0.0
M-2H_H_O_Ce_n10_n23_l2_atom0,0.0
M-2H_H_O_Ce_n11_n20_l4_atom0,0.0
M-2H_H_O_M_n12_n20_l1_atom0,0.0
M-2H_H_O_M_n12_n20_l3_atom0,0.0
M-2H_H_O_M_n12_n20_l4_atom0,0.0
M-2H_H_O_M_n12_n21_l0_atom0,0.0
M-2H_H_O_M_n12_n21_l1_atom0,0.0
M-2H_H_O_M_n12_n21_l2_atom0,0.0
M-2H_H_O_M_n12_n21_l3_atom0,0.0
M-2H_H_O_M_n12_n21_l4_atom0,0.0
M-2H_H_O_M_n12_n22_l0_atom0,0.0
M-2H_H_O_M_n12_n22_l1_atom0,0.0
M-2H_H_O_M_n12_n22_l2_atom0,0.0
M-2H_H_O_M_n12_n22_l3_atom0,0.0
M-2H_H_O_M_n12_n22_l4_atom0,0.0
M-2H_H_O_M_n12_n23_l0_atom0,0.0
M-2H_H_O_M_n12_n23_l1_atom0,0.0
M-2H_H_O_M_n12_n23_l2_atom0,0.0
M-2H_H_O_M_n12_n23_l3_atom0,0.0
M-2H_H_O_M_n12_n23_l4_atom0,0.0
M-2H_H_O_M_n12_n20_l2_atom0,0.0
M-2H_H_O_M_n12_n20_l0_atom0,0.0
M-2H_H_O_M_n13_n20_l1_atom0,0.0
M-2H_H_O_M_n11_n23_l4_atom0,0.0
M-2H_H_M_M_n11_n22_l3_atom0,0.0
M-2H_H_O_M_n11_n21_l1_atom0,0.0
M-2H_H_O_M_n11_n21_l0_atom0,0.0
M-2H_H_O_M_n11_n20_l4_atom0,0.0
M-2H_H_O_M_n11_n20_l3_atom0,0.0
M-2H_H_O_M_n11_n21_l2_atom0,0.0
M-2H_H_O_M_n11_n21_l3_atom0,0.0
M-2H_H_O_M_n11_n21_l4_atom0,0.0
M-2H_H_O_M_n11_n22_l0_atom0,0.0
M-2H_H_O_M_n11_n22_l1_atom0,0.0
M-2H_H_O_M_n11_n22_l2_atom0,0.0
M-2H_H_O_M_n11_n22_l3_atom0,0.0
M-2H_H_O_M_n11_n22_l4_atom0,0.0
M-2H_H_O_M_n11_n23_l0_atom0,0.0
M-2H_H_O_M_n11_n23_l1_atom0,0.0
M-2H_H_O_M_n11_n23_l2_atom0,0.0
M-2H_H_O_M_n11_n23_l3_atom0,0.0
M-2H_H_O_M_n13_n20_l0_atom0,0.0
M-2H_H_O_M_n13_n20_l2_atom0,0.0
M-2H_H_O_Ce_n11_n20_l3_atom0,0.0
M-2H_H_O_Ce_n10_n20_l3_atom0,0.0
M-2H_H_O_Ce_n10_n21_l0_atom0,0.0
M-2H_H_O_Ce_n10_n21_l1_atom0,0.0
M-2H_H_O_Ce_n10_n21_l2_atom0,0.0
M-2H_H_O_Ce_n10_n21_l3_atom0,0.0
M-2H_H_O_Ce_n10_n21_l4_atom0,0.0
M-2H_H_O_Ce_n10_n22_l0_atom0,0.0
M-2H_H_O_Ce_n10_n22_l1_atom0,0.0
M-2H_H_O_Ce_n10_n22_l2_atom0,0.0
M-2H_H_O_Ce_n10_n22_l3_atom0,0.0
M-2H_H_O_Ce_n10_n22_l4_atom0,0.0
M-2H_H_O_Ce_n10_n23_l0_atom0,0.0
M-2H_H_O_Ce_n10_n23_l1_atom0,0.0
M-2H_H_O_Ce_n10_n23_l3_atom0,0.0
M-2H_H_O_Ce_n10_n23_l4_atom0,0.0
M-2H_H_O_Ce_n11_n20_l0_atom0,0.0
M-2H_H_O_Ce_n11_n20_l1_atom0,0.0
M-2H_H_O_Ce_n11_n20_l2_atom0,0.0
M-2H_H_O_Ce_n10_n20_l4_atom0,0.0
M-2H_H_O_Ce_n10_n20_l2_atom0,0.0
M-2H_H_O_M_n13_n20_l3_atom0,0.0
M-2H_H_O_Ce_n10_n20_l1_atom0,0.0
M-2H_H_O_M_n13_n20_l4_atom0,0.0
M-2H_H_O_M_n13_n21_l0_atom0,0.0
M-2H_H_O_M_n13_n21_l1_atom0,0.0
M-2H_H_O_M_n13_n21_l2_atom0,0.0
M-2H_H_O_M_n13_n21_l3_atom0,0.0
M-2H_H_O_M_n13_n21_l4_atom0,0.0
M-2H_H_O_M_n13_n22_l0_atom0,0.0
M-2H_H_O_M_n13_n22_l1_atom0,0.0
M-2H_H_O_M_n13_n22_l2_atom0,0.0
M-2H_H_O_M_n13_n22_l3_atom0,0.0
M-2H_H_O_M_n13_n22_l4_atom0,0.0
M-2H_H_O_M_n13_n23_l0_atom0,0.0
M-2H_H_O_M_n13_n23_l1_atom0,0.0
M-2H_H_O_M_n13_n23_l2_atom0,0.0
M-2H_H_O_M_n13_n23_l3_atom0,0.0
M-2H_H_O_M_n13_n23_l4_atom0,0.0
M-2H_H_O_Ce_n10_n20_l0_atom0,0.0
M-2H_H_M_M_n11_n22_l2_atom0,0.0
M-2H_H_Ce_Ce_n12_n22_l2_atom0,0.0
M-2H_H_M_M_n11_n22_l4_atom0,0.0
M-2H_H_Ce_Ce_n10_n20_l4_atom0,0.0
M-2H_H_Ce_Ce_n10_n21_l1_atom0,0.0
M-2H_H_Ce_Ce_n10_n21_l2_atom0,0.0
M-2H_H_Ce_Ce_n10_n21_l3_atom0,0.0
M-2H_H_Ce_Ce_n10_n21_l4_atom0,0.0
M-2H_H_Ce_Ce_n10_n22_l0_atom0,0.0
M-2H_H_Ce_Ce_n10_n22_l1_atom0,0.0
M-2H_H_Ce_Ce_n10_n22_l2_atom0,0.0
M-2H_H_Ce_Ce_n10_n22_l3_atom0,0.0
M-2H_H_Ce_Ce_n10_n22_l4_atom0,0.0
M-2H_H_Ce_Ce_n10_n23_l0_atom0,0.0
M-2H_H_Ce_Ce_n10_n23_l1_atom0,0.0
M-2H_H_Ce_Ce_n10_n23_l2_atom0,0.0
M-2H_H_Ce_Ce_n10_n23_l3_atom0,0.0
M-2H_H_Ce_Ce_n10_n23_l4_atom0,0.0
M-2H_H_Ce_Ce_n11_n21_l0_atom0,0.0
M-2H_H_Ce_Ce_n11_n21_l1_atom0,0.0
M-2H_H_Ce_Ce_n11_n21_l2_atom0,0.0
M-2H_H_Ce_Ce_n10_n21_l0_atom0,0.0
M-2H_H_Ce_Ce_n10_n20_l3_atom0,0.0
M-2H_H_Ce_Ce_n11_n21_l4_atom0,0.0
M-2H_H_Ce_Ce_n10_n20_l2_atom0,0.0
M-2H_H_M_Ce_n13_n21_l0_atom0,0.0
M-2H_H_M_Ce_n13_n21_l1_atom0,0.0
M-2H_H_M_Ce_n13_n21_l2_atom0,0.0
M-2H_H_M_Ce_n13_n21_l3_atom0,0.0
M-2H_H_M_Ce_n13_n21_l4_atom0,0.0
M-2H_H_M_Ce_n13_n22_l0_atom0,0.0
M-2H_H_M_Ce_n13_n22_l1_atom0,0.0
M-2H_H_M_Ce_n13_n22_l2_atom0,0.0
